scenario_id,city,name,valence,layer,name_first_score,name_last_score,answer_score,answer_delta,behavior_delta
S1,Los Angeles,Pasadena,affluent,18,4.11295432307127,2.0751095753025783,-1.1542322233804405,0.0009600627252639438,1.6197916666666663
S1,Los Angeles,Pasadena,affluent,20,5.629595456512758,3.3609252288197804,-2.182070669859288,0.07652617813640727,1.6197916666666663
S1,Los Angeles,Pasadena,affluent,22,4.480356614958447,5.05061321545581,0.2842186454312849,0.2855082664153896,1.6197916666666663
S1,Los Angeles,Pasadena,affluent,25,3.008278980803417,2.3858800402793383,-3.1157891332960306,0.3636964502673745,1.6197916666666663
S1,Los Angeles,Pasadena,affluent,30,1.8562626415641845,1.665881455936161,-5.541112245423118,-0.4497220743197863,1.6197916666666663
S1,Los Angeles,Pasadena,affluent,35,0.7341033797759354,0.3395424028432756,-4.509346086369306,-0.2719887692407381,1.6197916666666663
S1,Los Angeles,Pasadena,affluent,40,-0.6565801444576623,-0.7390239187705921,-5.926156974059784,0.016354226890246792,1.6197916666666663
S1,Los Angeles,Watts,under_resourced,5,10.958803772707236,16.807220529377663,-4.910869443484868,-0.04257960131853267,2.5052083333333326
S1,Los Angeles,Watts,under_resourced,10,18.307483429566147,12.430373743754537,6.00638863084804,-0.26987115472105216,2.5052083333333326
S1,Los Angeles,Watts,under_resourced,15,2.9223557758853023,-1.2383742999698182,-4.138655562948507,-0.20299068824072686,2.5052083333333326
S1,Los Angeles,Watts,under_resourced,18,5.737289534910029,-0.8530200764206457,-1.1072901828782542,0.047902103227450255,2.5052083333333326
S1,Los Angeles,Watts,under_resourced,20,8.84870519608806,0.8719554855502607,-2.1525714142226877,0.10602543377300755,2.5052083333333326
S1,Los Angeles,Watts,under_resourced,22,5.145902316026385,0.8790950959259948,0.27115212908301817,0.2724417500671229,2.5052083333333326
S1,Los Angeles,Watts,under_resourced,25,2.8338642094132034,-0.3533546934802939,-3.0304514808615424,0.4490341027018627,2.5052083333333326
S1,Los Angeles,Watts,under_resourced,30,3.067895681182342,1.863260468782724,-5.402545396180712,-0.31115522507738014,2.5052083333333326
S1,Los Angeles,Watts,under_resourced,35,2.772177037458306,1.1616911897807045,-4.514455181852302,-0.2770978647237339,2.5052083333333326
S1,Los Angeles,Watts,under_resourced,40,0.6855744467195382,-1.0721515317213521,-5.701135182185705,0.2413760187643259,2.5052083333333326
S1,Los Angeles,Compton,under_resourced,5,12.929925673847851,14.738293023316363,-4.662357415326795,0.20593242683954038,1.3489583333333326
S1,Los Angeles,Compton,under_resourced,10,15.517791168178121,17.072362201894176,6.0422238269935455,-0.2340359585755465,1.3489583333333326
S1,Los Angeles,Compton,under_resourced,15,0.3896989493057744,-4.653448226446039,-4.237124522656709,-0.3014596479489282,1.3489583333333326
S1,Los Angeles,Compton,under_resourced,18,2.323181876612246,-2.248015460685804,-1.2118761811997558,-0.05668389509405136,1.3489583333333326
S1,Los Angeles,Compton,under_resourced,20,6.960417753059739,1.858251717420721,-2.230731538335102,0.027865309660593418,1.3489583333333326
S1,Los Angeles,Compton,under_resourced,22,4.124724728955638,1.5589692404183526,0.25608326549660176,0.2573728864807065,1.3489583333333326
S1,Los Angeles,Compton,under_resourced,25,2.191297222386039,1.0405347900553936,-3.2322874738920966,0.2471981096713085,1.3489583333333326
S1,Los Angeles,Compton,under_resourced,30,1.5674466787165613,0.9406184170839484,-5.440999385626513,-0.3496092145231806,1.3489583333333326
S1,Los Angeles,Compton,under_resourced,35,1.72426884434399,0.9707550615212799,-4.578561100305892,-0.341203783177324,1.3489583333333326
S1,Los Angeles,Compton,under_resourced,40,-0.20060209116836938,-1.3236385984891972,-5.913618932476704,0.028892268473326155,1.3489583333333326
S1,Los Angeles,Inglewood,under_resourced,5,10.806498968153454,10.806498968153454,-4.720392330448597,0.1478975117177388,1.6562499999999996
